typeID	物品名称
41537	末日武器快速发射
41565	旗舰级辐射视野型远程电容传输装置
41566	旗舰级感应紧凑型远程电容传输装置
41575	女式'米雷尔'昇威执行官眼镜
41576	男式'米雷尔'昇威执行官眼镜
41579	太空舱昇威涂装
41580	太空舱巴拉汀涂装
41582	使徒级蓝图
41583	龙鸟级蓝图
41584	尼纳苏级蓝图
41585	利夫级蓝图
41586	启示级帝国总装部涂装
41587	预言级帝国总装部涂装
41588	地狱天使级帝国总装部涂装
41590	装甲电磁抗性脚本蓝图
41591	装甲热能抗性脚本蓝图
41592	装甲动能抗性脚本蓝图
41593	装甲爆炸抗性脚本蓝图
41594	护盾电磁抗性脚本蓝图
41595	护盾热能抗性脚本蓝图
41596	护盾动能抗性脚本蓝图
41597	护盾爆炸抗性脚本蓝图
41598	电容注电器装料 3200蓝图
41599	旗舰级护盾扩展装置蓝图 I
41600	旗舰级F-S9覆盖式紧凑型护盾扩展装置蓝图
41601	旗舰级恒沸点抑制型护盾扩展装置蓝图
41602	旗舰级护盾扩展装置蓝图 II
41603	统合部旗舰级护盾扩展装置蓝图
41604	萨沙爱国者旗舰级护盾扩展装置蓝图
41605	恐惧古斯塔斯旗舰级护盾扩展装置蓝图
41606	主天使旗舰级护盾扩展装置蓝图
41607	25000mm钢附甲板蓝图 I
41608	25000mm紧凑型包金钨附甲板蓝图
41609	25000mm抑制型碳化晶体附甲板蓝图
41610	25000mm钢附甲板蓝图 II
41611	统合部25000mm钢附甲板蓝图
41612	黑暗血袭者25000mm钢附甲板蓝图
41613	暗影天蛇25000mm钢附甲板蓝图
41614	旗舰级I-a持久型装甲维修器蓝图
41615	旗舰级ACM紧凑型装甲维修器蓝图
41616	旗舰级装甲维修器蓝图 II
41618	黑暗血袭者旗舰级装甲维修器蓝图
41619	暗影天蛇旗舰级装甲维修器蓝图
41620	旗舰级辅助装甲维修器蓝图
41621	旗舰级I-ax持久型远程装甲维修器蓝图
41622	旗舰级共轴紧凑型远程装甲维修器蓝图
41623	旗舰级远程装甲维修器蓝图 II
41624	旗舰级抚慰视野型远程装甲维修器蓝图
41625	黑暗血袭者旗舰级远程装甲维修器蓝图
41626	暗影天蛇旗舰级远程装甲维修器蓝图
41627	旗舰级结构维修器蓝图 I
41628	旗舰级I-b持久型结构维修器蓝图
41629	旗舰级IEF紧凑型结构维修器蓝图
41630	旗舰级结构维修器蓝图 II
41631	旗舰级远程结构维修器蓝图 II
41632	旗舰级C-5L紧凑型护盾回充增量器蓝图
41633	旗舰级清澈防御持久型护盾回充增量器蓝图
41634	旗舰级护盾回充增量器蓝图 II
41635	萨沙爱国者旗舰级护盾回充增量器蓝图
41636	恐惧古斯塔斯旗舰级护盾回充增量器蓝图
41637	主天使旗舰级护盾回充增量器蓝图
41638	旗舰级辅助护盾回充增量器蓝图
41639	旗舰级电容器电池蓝图 I
41640	旗舰级紧凑型铅酸电容器电池蓝图
41641	旗舰级电容器电池蓝图 II
41642	主天使旗舰级电容器电池蓝图
41643	黑暗血袭者旗舰级电容器电池蓝图
41644	旗舰级电容注电器蓝图 I
41645	旗舰级F-RX紧凑型电容注电器蓝图
41646	旗舰级电容注电器蓝图 II
41647	黑暗血袭者旗舰级电容注电器蓝图
41648	萨沙爱国者旗舰级电容注电器蓝图
41649	小型辅助远程护盾回充增量器蓝图
41650	中型辅助远程护盾回充增量器蓝图
41651	大型辅助护盾远程回充增量器蓝图
41652	旗舰级辅助远程护盾回充增量器蓝图
41653	小型辅助远程装甲维修器蓝图
41654	中型辅助远程装甲维修器蓝图
41655	大型辅助远程装甲维修器蓝图
41656	旗舰级辅助远程装甲维修器蓝图
41657	旗舰级弯曲装甲增强器蓝图 I
41658	旗舰级弯曲装甲增强器蓝图 II
41659	黑暗血袭者旗舰级弯曲装甲增强器蓝图
41660	暗影天蛇旗舰级弯曲装甲增强器蓝图
41661	恐惧古斯塔斯旗舰级弯曲护盾增强器蓝图
41662	旗舰级弯曲护盾增强器蓝图 I
41663	旗舰级弯曲护盾增强器蓝图 II
41664	主天使旗舰级弯曲护盾增强器蓝图
41665	萨沙爱国者旗舰级弯曲护盾增强器蓝图
41666	旗舰级不对称持久型远程护盾回充增量器蓝图
41667	旗舰级昏暗紧凑型远程护盾回充增量器蓝图
41668	旗舰级S95a视野型远程护盾回充增量器蓝图
41669	主天使旗舰级远程护盾回充增量器蓝图
41670	恐惧古斯塔斯旗舰级远程护盾回充增量器蓝图
41671	萨沙爱国者旗舰级远程护盾回充增量器蓝图
41680	使徒级拉塔日落涂装
41681	龙鸟级拉塔日落涂装
41682	龙鸟级蓝虎涂装
41683	龙鸟级玛提古海怪涂装
41684	尼纳苏级瓦里莫遗产涂装
41685	利夫级瓦基尔荣耀涂装
41686	利夫级蓝虎涂装
41687	利夫级隆哈达之墨涂装
41697	旗舰级辐射视野型远程电容传输装置蓝图
41698	旗舰级感应紧凑型远程电容传输装置蓝图
42124	猛烈级
42125	仇恨级
42126	征服者级
42136	猛烈级蓝图
42137	仇恨级蓝图
42138	征服者级蓝图
42145	低级阿斯克雷—阿尔法型
42146	低级阿斯克雷—贝它型
42147	阿特龙级天蛇涂装
42148	伊米卡斯级天蛇涂装
42149	因卡萨斯级天蛇涂装
42150	毛鲁斯级天蛇涂装
42151	纳维达斯级天蛇涂装
42152	特里斯坦级天蛇涂装
42153	恩尤级天蛇涂装
42154	伊什库尔级天蛇涂装
42155	太阳神级天蛇涂装
42156	纳美西斯级天蛇涂装
42157	克勒斯级天蛇涂装
42158	阿瑞斯级天蛇涂装
42159	塔纳尼斯级天蛇涂装
42160	塔利亚级天蛇涂装
42161	阿尔格斯级天蛇涂装
42162	促进级天蛇涂装
42163	占星级天蛇涂装
42164	厄里斯级天蛇涂装
42165	赫卡特级天蛇涂装
42166	星空级天蛇涂装
42167	送葬者级天蛇涂装
42168	托勒克斯级天蛇涂装
42169	狂怒者级天蛇涂装
42170	戴默斯级天蛇涂装
42171	伊什塔级天蛇涂装
42172	伏波斯级天蛇涂装
42173	奥内罗斯级天蛇涂装
42174	埃拉兹级天蛇涂装
42175	拉克希斯级天蛇涂装
42176	海神级天蛇涂装
42177	布鲁提克斯级天蛇涂装
42178	弥洱米顿级天蛇涂装
42179	塔洛斯级天蛇涂装
42180	阿施塔特级天蛇涂装
42181	曙光女神级天蛇涂装
42182	多米尼克斯级天蛇涂装
42183	亥伯龙神级天蛇涂装
42184	万王宝座级天蛇涂装
42185	罪恶级天蛇涂装
42186	克洛诺斯级天蛇涂装
42187	莫洛级天蛇涂装
42188	绝念级天蛇涂装
42189	夜神级天蛇涂装
42190	俄洛巴斯级天蛇涂装
42191	埃比斯级天蛇涂装
42192	伊特龙级MKV天蛇涂装
42193	克琉斯级天蛇涂装
42194	米亚莫斯级天蛇涂装
42195	涅鲁斯级天蛇涂装
42196	旅行者级天蛇涂装
42197	奥卡托级天蛇涂装
42198	方尖塔级天蛇涂装
42199	安莎尔级天蛇涂装
42200	低级阿斯克雷—德尔塔型
42201	低级阿斯克雷—伊普西隆型
42202	低级阿斯克雷—伽玛型
42203	低级阿斯克雷—欧米伽型
42204	中级阿斯克雷—阿尔法型
42205	中级阿斯克雷—贝它型
42206	中级阿斯克雷—伽玛型
42207	中级阿斯克雷—德尔塔型
42208	中级阿斯克雷—伊普西隆型
42209	中级阿斯克雷—欧米伽型
42210	高级阿斯克雷—阿尔法型
42211	高级阿斯克雷—贝它型
42212	高级阿斯克雷—伽玛型
42213	高级阿斯克雷—德尔塔型
42214	高级阿斯克雷—伊普西隆型
42215	高级阿斯克雷—欧米伽型
42226	天蛇改良型旗舰级微处理器
42229	黄铜衔尾蛇
42230	白银衔尾蛇
42231	黄金衔尾蛇
42241	摩洛克级
42242	大衮级
42243	基抹级
42244	海豚级
42245	拉比苏级
42246	凯帝斯级
42522	脉冲激活式关联全能核心
42524	拉比苏级蓝图
42525	凯帝斯级蓝图
42526	装甲指挥脉冲波 I
42527	信息战指挥脉冲波 I
42528	开采先锋脉冲波 I
42529	护盾指挥脉冲波 I
42530	游击战指挥脉冲波 I
42542	艾玛穿梭机圣洁王座涂装
42543	帝国号圣洁王座涂装
42544	磨难级圣洁王座涂装
42545	刽子手级圣洁王座涂装
42546	检察官级圣洁王座涂装
42547	富豪级圣洁王座涂装
42548	惩罚者级圣洁王座涂装
42549	巨神兵级圣洁王座涂装
42550	审判者级圣洁王座涂装
42551	惩戒级圣洁王座涂装
42552	咒逐级圣洁王座涂装
42553	净化级圣洁王座涂装
42554	哨兵级圣洁王座涂装
42555	科洛斯级圣洁王座涂装
42556	咒灭级圣洁王座涂装
42557	执事级圣洁王座涂装
42558	帝国海军切割机级圣洁王座涂装
42559	磨难级海军型圣洁王座涂装
42560	强制者级圣洁王座涂装
42561	龙骑兵级圣洁王座涂装
42562	庞蒂菲斯级圣洁王座涂装
42563	异端级圣洁王座涂装
42564	忏悔者级圣洁王座涂装
42565	主宰级圣洁王座涂装
42566	奥格诺级圣洁王座涂装
42567	暴君级圣洁王座涂装
42568	启示级圣洁王座涂装
42569	渎圣级圣洁王座涂装
42570	狂热级圣洁王座涂装
42571	奉献级圣洁王座涂装
42572	守卫级圣洁王座涂装
42573	诅咒级圣洁王座涂装
42574	皮尔格里姆级圣洁王座涂装
42575	圣卒级圣洁王座涂装
42576	奥格诺级海军型圣洁王座涂装
42577	启示级海军型圣洁王座涂装
42578	先驱者级圣洁王座涂装
42579	预言级圣洁王座涂装
42580	先知级圣洁王座涂装
42581	救赎级圣洁王座涂装
42582	永灭级圣洁王座涂装
42583	先驱者级海军型圣洁王座涂装
42584	地狱天使级圣洁王座涂装
42585	灾难级圣洁王座涂装
42586	末日沙场级圣洁王座涂装
42587	救世级圣洁王座涂装
42588	帕拉丁级圣洁王座涂装
42589	灾难级海军型圣洁王座涂装
42590	末日沙场级海军型圣洁王座涂装
42591	神示级圣洁王座涂装
42592	执政官级圣洁王座涂装
42593	万古级圣洁王座涂装
42594	神使级圣洁王座涂装
42595	恩赐者级圣洁王座涂装
42596	魔符级圣洁王座涂装
42597	分裂级圣洁王座涂装
42598	激进级圣洁王座涂装
42599	普罗维登斯级圣洁王座涂装
42600	方舟级圣洁王座涂装
42614	冲锋者级莫尔石之辉涂装
42615	永恒者级莫尔石之辉涂装
42616	掘金者级莫尔石之辉涂装
42617	猎获级莫尔石之辉涂装
42618	回旋者级莫尔石之辉涂装
42619	妄想级莫尔石之辉涂装
42620	轻舟级莫尔石之辉涂装
42621	麦基诺级莫尔石之辉涂装
42622	霍克级莫尔石之辉涂装
42623	弓头鲸级莫尔石之辉涂装
42624	逆戟鲸级莫尔石之辉涂装
42625	长须鲸级莫尔石之辉涂装
42644	猎获级采掘大师纹章涂装
42645	回旋者级采掘大师纹章涂装
42646	妄想级采掘大师纹章涂装
42647	轻舟级采掘大师纹章涂装
42648	麦基诺级采掘大师纹章涂装
42649	霍克级采掘大师纹章涂装
42651	逆戟鲸级采掘大师纹章涂装
42652	长须鲸级采掘大师纹章涂装
42653	使徒级圣洁王座涂装
42671	冲锋者级财富勘探者涂装
42672	永恒者级财富勘探者涂装
42673	掘金者级财富勘探者涂装
42674	猎获级财富勘探者涂装
42675	回旋者级财富勘探者涂装
42676	妄想级财富勘探者涂装
42677	轻舟级财富勘探者涂装
42678	麦基诺级财富勘探者涂装
42679	霍克级财富勘探者涂装
42680	弓头鲸级财富勘探者涂装
42681	逆戟鲸级财富勘探者涂装
42682	长须鲸级财富勘探者涂装
42685	旭日级
42694	主动护盾防御弹药
42695	护盾协调弹药
42696	护盾扩展弹药
42698	女式'恐惧'贝雷帽（古斯塔斯）
42699	男式'恐惧'贝雷帽（古斯塔斯）
42700	女式'功能'T恤(血袭者)
42701	女式'远足'长裤(血袭者)
42702	男式'元帅'夹克(血袭者/红黑)
42703	女式'枪手'夹克(血袭者/黑色)
42704	男式'架构'T恤(血袭者)
42705	男式'飞天'夹克(血袭者/饱和红)
42706	女式'飞天'外套(血袭者/饱和红)
42707	女式'标准'衬衫(血袭者)
42708	男式贝雷帽(血袭者)
42709	女式'防御者'贝雷帽（盖伦特联邦）
42710	男式联邦大奖赛'休息站'帽子
42712	男式'解放者'贝雷帽（米玛塔尔共和国）
42715	女式'解放者'帽子（米玛塔尔共和国）
42717	女式'皮特姆'贝雷帽（古斯塔斯）
42718	女式帽子(血袭者)
42721	男式'皮特姆'贝雷帽（古斯塔斯）
42722	女式帽子（古斯塔斯）
42723	男式'黑貂'帽子(黑色)
42726	男式帽子(血袭者)
42729	女式'寄居者'帽子（数码迷彩）
42730	男式'解放者'帽子（米玛塔尔共和国）
42732	男式'寄居者'帽子（数码迷彩）
42733	女式贝雷帽(血袭者)
42734	女式'黑貂'帽子(黑色)
42736	男式'保护者'贝雷帽（加达里合众国）
42738	女式'解放者'贝雷帽（米玛塔尔共和国）
42739	男式'防御者'贝雷帽（盖伦特联邦）
42740	女式'保护者'贝雷帽（加达里合众国）
42741	男式'十字军'贝雷帽（艾玛帝国）
42743	男式帽子（古斯塔斯）
42744	女式'十字军'贝雷帽（艾玛帝国）
42745	女式联邦大奖赛'休息站'帽子
42746	磨难级白刃涂装
42747	刽子手级白刃涂装
42748	检察官级白刃涂装
42749	富豪级白刃涂装
42750	惩罚者级白刃涂装
42751	巨神兵级白刃涂装
42752	审判者级白刃涂装
42753	惩戒级白刃涂装
42754	咒逐级白刃涂装
42755	净化级白刃涂装
42756	哨兵级白刃涂装
42757	科洛斯级白刃涂装
42758	咒灭级白刃涂装
42759	执事级白刃涂装
42760	帝国海军切割机级白刃涂装
42761	磨难级海军型白刃涂装
42762	强制者级白刃涂装
42763	龙骑兵级白刃涂装
42764	庞蒂菲斯级白刃涂装
42765	异端级白刃涂装
42766	主宰级白刃涂装
42767	奥格诺级白刃涂装
42768	暴君级白刃涂装
42769	启示级白刃涂装
42770	渎圣级白刃涂装
42771	狂热级白刃涂装
42772	奉献级白刃涂装
42773	守卫级白刃涂装
42774	诅咒级白刃涂装
42775	皮尔格里姆级白刃涂装
42776	奥格诺级海军型白刃涂装
42777	启示级海军型白刃涂装
42778	先驱者级白刃涂装
42779	预言级白刃涂装
42780	先知级白刃涂装
42781	救赎级白刃涂装
42782	永灭级白刃涂装
42783	先驱者级海军型白刃涂装
42784	地狱天使级白刃涂装
42785	灾难级白刃涂装
42786	末日沙场级白刃涂装
42787	救世级白刃涂装
42788	帕拉丁级白刃涂装
42789	灾难级海军型白刃涂装
42790	末日沙场级海军型白刃涂装
42791	神示级白刃涂装
42792	执政官白刃涂装
42793	万古级白刃涂装
42794	神使级白刃涂装
42795	恩赐者级白刃涂装
42796	魔符级白刃涂装
42797	分裂级白刃涂装
42798	激进级白刃涂装
42799	普罗维登斯级白刃涂装
42800	方舟级白刃涂装
42829	采矿激光器力场增强弹药
42830	采矿激光器优化弹药
42831	采矿设备保护弹药
42832	装甲电压强化弹药
42833	快速修理弹药
42834	装甲强化弹药
42835	感应器优化弹药
42836	电子优势弹药
42837	电子增强弹药
42838	机动规避弹药
42839	拦截机动弹药
42840	快速部署弹药
42874	装甲电压强化弹药蓝图
42875	装甲强化弹药蓝图
42876	快速修理弹药蓝图
42877	电子增强弹药蓝图
42878	电子优势弹药蓝图
42879	感应器优化弹药蓝图
42880	采矿设备保护弹药蓝图
42881	采矿激光器力场增强弹药蓝图
42882	采矿激光器优化弹药蓝图
42883	主动护盾防御弹药蓝图
42884	护盾扩展弹药蓝图
42885	护盾协调弹药蓝图
42886	机动规避弹药蓝图
42887	拦截机动弹药蓝图
42888	快速部署弹药蓝图
42889	脉冲激活式关联全能核心蓝图
42890	旗舰工业核心 II
42891	旗舰工业核心蓝图 II
42905	女式格鲁汀战术护目镜
42906	男式格鲁汀战术护目镜
42907	忏悔者级白刃涂装
42908	使徒级白刃涂装
42909	帝国号白刃涂装
43482	磨难级铁血涂装
43483	刽子手级铁血涂装
43484	检察官级铁血涂装
43485	富豪级铁血涂装
43486	惩罚者级铁血涂装
43487	巨神兵级铁血涂装
43488	审判者级铁血涂装
43489	惩戒级铁血涂装
43490	咒逐级铁血涂装
43491	净化级铁血涂装
43492	哨兵级铁血涂装
43493	科洛斯级铁血涂装
43494	咒灭级铁血涂装
43495	执事级铁血涂装
43496	强制者级铁血涂装
43497	龙骑兵级铁血涂装
43498	庞蒂菲斯级铁血涂装
43499	异端级铁血涂装
43500	主宰级铁血涂装
43501	奥格诺级铁血涂装
43502	暴君级铁血涂装
43503	启示级铁血涂装
43504	渎圣级铁血涂装
43505	狂热级铁血涂装
43506	奉献级铁血涂装
43507	守卫级铁血涂装
43508	诅咒级铁血涂装
43509	皮尔格里姆级铁血涂装
43510	先驱者级铁血涂装
43511	预言级铁血涂装
43512	先知级铁血涂装
43513	救赎级铁血涂装
43514	永灭级铁血涂装
43515	地狱天使级铁血涂装
43516	灾难级铁血涂装
43517	末日沙场级铁血涂装
43518	救世级铁血涂装
43519	帕拉丁级铁血涂装
43520	神示级铁血涂装
43521	执政官级铁血涂装
43522	万古级铁血涂装
43523	神使级铁血涂装
43524	恩赐者级铁血涂装
43525	魔符级铁血涂装
43526	分裂级铁血涂装
43527	激进级铁血涂装
